1230786000000,367.16638426353865
1233464400000,337.842962156286
1235883600000,370.3144739875378
1238558400000,369.57656929767353
1241150400000,380.16227081794847
1243828800000,353.1188489048029
1246420800000,386.6651421159553
1249099200000,364.14413993355106
1251777600000,346.85128843373553
1254369600000,386.59931624186703
1257048000000,349.9556903970768
1259643600000,363.86274878614705
1262322000000,386.59895261758766
1265000400000,336.80807441557425
1267419600000,370.36274522632317
1270094400000,356.6388067073089
1272686400000,384.40829729783104
1275364800000,348.1002457466266
1277956800000,371.3837470818634
1280635200000,374.1769335791575
1283313600000,374.49373651847327
1285905600000,362.18759159351544
1288584000000,363.27890631903205
1291179600000,375.4080168027045
1293858000000,368.13400856724724
1296536400000,336.49758395977193
1298955600000,372.0991428057804
1301630400000,370.9241194674414
1304222400000,365.2616655693647
1306900800000,349.7451581489527
1309492800000,373.7975616166661
1312171200000,367.95779760462693
1314849600000,356.7500473808843
1317441600000,364.94386177973394
1320120000000,378.67938303627295
1322715600000,370.8810389677777
1325394000000,373.75804707083245
1328072400000,350.6019317575392
1330578000000,374.7912813079746
1333252800000,360.6897120993847
1335844800000,370.60796011212557
1338523200000,360.74640099911755
1341115200000,373.593011463759
1343793600000,372.6196422347213
1346472000000,365.1762357822502
1349064000000,363.4929417085854
1351742400000,370.91656931804283
1354338000000,371.6608492280633
1357016400000,371.57210707794434
1359694800000,328.306745461879
1362114000000,365.2478832702225
1364788800000,352.5538437619643
1367380800000,375.31995757054915
1370059200000,374.3728326091449
1372651200000,359.6282076494734
1375329600000,372.7192213906711
1378008000000,380.47259782476834
1380600000000,383.12099349965064
1383278400000,359.16862308513447
1385874000000,377.098807853459
1388552400000,367.2634694621588
1391230800000,322.05657099996637
1393650000000,366.1642576716559
1396324800000,357.07795210708593
1398916800000,367.81715288540545
1401595200000,364.3582165886091
1404187200000,389.003135707747
1406865600000,381.4699383963733
1409544000000,360.09864123777504
1412136000000,375.53301889089727
1414814400000,360.21434970502236
1417410000000,363.4550344995816
1420088400000,367.7322854277646
1422766800000,328.7896247642837
1425186000000,368.3127814481146
1427860800000,368.21852951284797
1430452800000,371.31081065152756
1433131200000,354.39849626011164
1435723200000,357.51484701306174
1438401600000,374.58897652848975
1441080000000,353.00655007324684
1443672000000,377.2378921951531
1446350400000,372.1815877999326
1448946000000,377.3632997019347
1451624400000,373.86142391078477
1454302800000,353.12582679685846
1456808400000,382.1923190011692
1459483200000,373.3387356258679
1462075200000,375.930852868582
1464753600000,342.85579116189115
1467345600000,381.3963662191355
1470024000000,368.6204102293413
1472702400000,353.2591004624353
1475294400000,377.0995579044965
1477972800000,363.9999293106539
1480568400000,378.8631696032006
1483246800000,371.2563458606859
1485925200000,332.24007173202654
1488344400000,380.00223540622875
1491019200000,361.42315767736795
1493611200000,364.225422914933
1496289600000,352.0544917895042
1498881600000,376.2570688951752
1501560000000,356.55469361641383
1504238400000,345.56794469724827
1506830400000,383.43976617444855
1509508800000,366.73926273222145
1512104400000,372.4691294257078
1514782800000,380.3615944523322
1517461200000,339.5597516302831
1519880400000,365.1986812415105
1522555200000,368.16441608569704
1525147200000,367.8167083515483
1527825600000,358.63306050998096
1530417600000,377.72775472600495
1533096000000,374.2470051765574
1535774400000,360.0774223406154
1538366400000,384.7914504211918
1541044800000,362.09709657310145
1543640400000,368.70523521693434
