1230786000000,378.8721244904762
1233464400000,340.2809946352342
1235883600000,375.0238293963376
1238558400000,355.93703874897074
1241150400000,369.84398625720985
1243828800000,355.473281739549
1246420800000,365.42577251199526
1249099200000,372.58004959005666
1251777600000,346.896193685841
1254369600000,361.85003525884053
1257048000000,365.4506110423401
1259643600000,370.96494181670647
1262322000000,383.1377272788142
1265000400000,337.36104529633144
1267419600000,363.50618936116524
1270094400000,352.7643069186119
1272686400000,362.37204242616036
1275364800000,359.85647363980763
1277956800000,362.652218219952
1280635200000,363.1599786571479
1283313600000,365.95253315908127
1285905600000,366.8358394296793
1288584000000,374.2379866342908
1291179600000,378.6833630553716
1293858000000,378.69141034744575
1296536400000,332.23397156027244
1298955600000,380.085839649543
1301630400000,359.16309592975267
1304222400000,378.7992410659528
1306900800000,366.48542557169384
1309492800000,376.23030657560275
1312171200000,374.5663252644353
1314849600000,355.9703558005573
1317441600000,371.93543332393057
1320120000000,366.94177071734714
1322715600000,379.8548712933013
1325394000000,382.18748941168997
1328072400000,351.6368071719562
1330578000000,381.7326895029583
1333252800000,348.066216525078
1335844800000,372.3245746187991
1338523200000,368.17004937159976
1341115200000,366.5190815930575
1343793600000,381.9705203384212
1346472000000,363.97032069332187
1349064000000,373.4423380543377
1351742400000,360.15217935569257
1354338000000,384.0486715596062
1357016400000,378.99846214459546
1359694800000,334.4024311200491
1362114000000,371.79625245136134
1364788800000,356.74346650102706
1367380800000,376.7782224122732
1370059200000,369.01051824794104
1372651200000,371.96241608947577
1375329600000,377.02203111211406
1378008000000,355.8010110323061
1380600000000,368.9998997769155
1383278400000,355.22906664424914
1385874000000,375.9009958826152
1388552400000,373.0243241892582
1391230800000,334.74752432154133
1393650000000,370.6232886280359
1396324800000,355.70323977121956
1398916800000,367.363735840674
1401595200000,358.32416287362486
1404187200000,364.67760213874607
1406865600000,374.1820772279023
1409544000000,362.7758519114894
1412136000000,369.38239500037866
1414814400000,356.1265490026884
1417410000000,375.51137929136297
1420088400000,377.8414570963316
1422766800000,339.0090947190547
1425186000000,377.39359785079574
1427860800000,367.72212349959716
1430452800000,364.56860700857044
1433131200000,369.5597763180075
1435723200000,367.9976290841116
1438401600000,361.03918831316656
1441080000000,353.9046009680253
1443672000000,375.56193198923
1446350400000,363.9497959354357
1448946000000,369.82422893216284
1451624400000,364.8495947852471
1454302800000,359.8230172914463
1456808400000,373.24150752974384
1459483200000,360.0390710555117
1462075200000,371.27868487302277
1464753600000,357.7634487706107
1467345600000,377.48098872472565
1470024000000,357.0841724554854
1472702400000,366.3418505231091
1475294400000,365.87047964016193
1477972800000,365.8623356286163
1480568400000,383.81614417834834
1483246800000,373.71287674128456
1485925200000,324.30398521919284
1488344400000,369.0659840064902
1491019200000,351.8663220634057
1493611200000,354.3736754080997
1496289600000,367.13320781699997
1498881600000,359.2722778250092
1501560000000,376.502679930971
1504238400000,359.7688053875754
1506830400000,387.2850844488061
1509508800000,364.46171318343147
1512104400000,386.52670359549194
1514782800000,377.1737260480896
1517461200000,351.28644956825974
1519880400000,379.2945639214769
1522555200000,363.1315684323498
1525147200000,369.20261265248456
1527825600000,357.07307840396203
1530417600000,374.04607863221656
1533096000000,386.1352637936137
1535774400000,358.42282805711034
1538366400000,369.0543479206617
1541044800000,361.97090500267336
1543640400000,370.5023213112335
